| Series   |   Mass |   Trise |   kpush | EOS   |   EOS int |     xi175 |    xi200 |   Outcome |   M_rem |   M_collapse |   M_Fe |   M_CO |   M_He |    M_H |      E_exp | t_exp            | machine   | working_dir                                                                                              | target_dir                                                                                               |
| u        |   35   |     0.4 |  0      | SFHo  |         1 |  1.69274  | 1.01988  |         2 | 9.607   |       34.975 |  1.852 | 11.26  | 13.181 | 21.794 | -0.925036  | nan              | noether   | /data/newolfe/sneos_runs_hydro/u35.0_SFHo_uCokV0jk                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u35.0_SFHo_uCokV0jk                                                 |
| u        |   36   |     0.4 |  0      | SFHo  |         1 |  1.66466  | 1.05527  |         2 | 9.617   |       35.973 |  1.875 | 12.046 | 13.883 | 22.089 | -1.24714   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u36.0_SFHo_qTTrrQK7                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u36.0_SFHo_qTTrrQK7                                                 |
| u        |   14   |     0.4 |  4.317  | BHBlp |         3 |  0.51334  | 0.261619 |         0 | 1.49882 |       13.999 |  1.477 |  2.783 |  4.02  |  9.979 |  1.53209   | 0.43940404643470 | noether   | /data/newolfe/sneos_runs_hydro/u14.0_BHBlp_w9cmDzQq                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u14.0_BHBlp_w9cmDzQq                                               |
| u        |   13   |     0.4 |  4.247  | BHBlp |         3 |  0.499837 | 0.219509 |         0 | 1.50691 |       12.999 |  1.491 |  2.527 |  3.694 |  9.306 |  1.36676   | 0.40897466962883 | noether   | /data/newolfe/sneos_runs_hydro/u13.0_BHBlp_hEiE2tEC                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u13.0_BHBlp_hEiE2tEC                                               |
| u        |   21   |     0.4 |  0      | BHBlp |         3 |  1.31823  | 0.809684 |         2 | 5.561   |       20.995 |  1.639 |  5.147 |  6.753 | 14.242 | -0.137603  | nan              | noether   | /data/newolfe/sneos_runs_hydro/u21.0_BHBlp_3n34pUvG                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u21.0_BHBlp_3n34pUvG                                               |
| z        |   20   |     0.4 |  4.295  | TM1   |         4 |  0.399191 | 0.241864 |         0 | 1.45206 |       20.002 |  1.484 |  4.551 |  5.816 | 14.186 |  1.26836   | 0.32127071508215 | noether   | /data/newolfe/sneos_runs_hydro/z20.0_TM1_IAE95mCZ                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z20.0_TM1_IAE95mCZ                                                   |
| u        |   22   |     0.4 |  0      | BHBlp |         3 |  1.35574  | 0.80664  |         2 | 5.753   |       21.995 |  1.776 |  5.317 |  6.88  | 15.114 | -0.155357  | nan              | noether   | /data/newolfe/sneos_runs_hydro/u22.0_BHBlp_d0dk6suS                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u22.0_BHBlp_d0dk6suS                                               |
| z        |   36   |     0.4 |  0      | SFHo  |         1 |  1.64322  | 0.987744 |         2 | 9.568   |       36.004 |  1.86  | 12.026 | 13.883 | 22.12  | -1.24964   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z36.0_SFHo_71fOXgDa                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z36.0_SFHo_71fOXgDa                                                 |
| z        |   33   |     0.4 |  0      | SFHo  |         1 |  1.30534  | 0.741494 |         4 | 9.518   |       33.003 |  1.618 | 10.361 | 12.451 | 20.552 | -0.659956  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z33.0_SFHo_TwuYC29s                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z33.0_SFHo_TwuYC29s                                                 |
| z        |   13   |     0.4 |  0      | SFHo  |         1 |  0.194177 | 0.089734 |         4 | 2.849   |       13.001 |  1.45  |  2.128 |  2.914 | 10.087 | -0.0656599 | nan              | noether   | /data/newolfe/sneos_runs_hydro/z13.0_SFHo_UGr6QVtD                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z13.0_SFHo_UGr6QVtD                                                 |
| z        |   39   |     0.4 |  0      | SFHo  |         1 |  1.66969  | 1.06023  |         2 | 9.58    |       39.004 |  1.885 | 13.398 | 16.022 | 22.982 | -1.79882   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z39.0_SFHo_qvbzJ6wY                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z39.0_SFHo_qvbzJ6wY                                                 |
| z        |   32   |     0.4 |  0      | SFHo  |         1 |  1.30105  | 0.740826 |         4 | 9.514   |       32.003 |  1.609 | 10.408 | 12.203 | 19.8   | -0.650273  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z32.0_SFHo_J4Q1ZvqP                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z32.0_SFHo_J4Q1ZvqP                                                 |
| z        |   24   |     0.4 |  0      | SFHo  |         1 |  1.47636  | 0.857293 |         4 | 6.465   |       24.002 |  1.663 |  6.141 |  7.501 | 16.502 | -0.254362  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z24.0_SFHo_rRU7JLmZ                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z24.0_SFHo_rRU7JLmZ                                                 |
| z        |   39   |     0.4 |  0      | SFHx  |         2 |  1.67236  | 1.06181  |         2 | 9.574   |       39.004 |  1.885 | 13.398 | 16.022 | 22.982 | -1.80097   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z39.0_SFHx_BT8Ukc15                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z39.0_SFHx_BT8Ukc15                                                 |
| z        |   35   |     0.4 |  0      | SFHx  |         2 |  1.60022  | 0.945009 |         2 | 9.556   |       35.004 |  1.796 | 11.401 | 13.601 | 21.402 | -1.07287   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z35.0_SFHx_WxGd9b7s                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z35.0_SFHx_WxGd9b7s                                                 |
| z        |   28   |     0.4 |  4.14   | SFHx  |         2 |  0.599208 | 0.362647 |         0 | 1.51051 |       28.003 |  1.494 |  8.243 |  9.595 | 18.407 |  0.865436  | 0.34034404765655 | noether   | /data/newolfe/sneos_runs_hydro/z28.0_SFHx_UJvGbAm8                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z28.0_SFHx_UJvGbAm8                                                 |
| z        |   37   |     0.4 |  0      | SFHx  |         2 |  1.66651  | 1.00141  |         2 | 9.571   |       37.004 |  1.851 | 12.217 | 13.623 | 23.381 | -1.33713   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z37.0_SFHx_IoNfzWix                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z37.0_SFHx_IoNfzWix                                                 |
| z        |   40   |     0.4 |  0      | SFHx  |         2 |  1.65677  | 1.049    |         2 | 9.564   |       40.004 |  1.9   | 13.851 | 16.517 | 23.487 | -2.03632   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z40.0_SFHx_dkbQBRer                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z40.0_SFHx_dkbQBRer                                                 |
| z        |   13   |     0.4 |  0      | SFHx  |         2 |  0.194457 | 0.089822 |         4 | 2.846   |       13.001 |  1.45  |  2.128 |  2.914 | 10.087 | -0.0657557 | nan              | noether   | /data/newolfe/sneos_runs_hydro/z13.0_SFHx_nsIUvA1d                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z13.0_SFHx_nsIUvA1d                                                 |
| z        |   38   |     0.4 |  0      | SFHx  |         2 |  1.65831  | 1.04863  |         2 | 9.572   |       38.004 |  1.854 | 12.731 | 15.162 | 22.842 | -1.52559   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z38.0_SFHx_tHg16Ah9                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z38.0_SFHx_tHg16Ah9                                                 |
| z        |   34   |     0.4 |  0      | SFHx  |         2 |  1.48588  | 0.862849 |         4 | 9.562   |       34.003 |  1.651 | 10.888 | 13.081 | 20.922 | -0.828636  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z34.0_SFHx_PQt5ht6S                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z34.0_SFHx_PQt5ht6S                                                 |
| z        |   36   |     0.4 |  0      | SFHx  |         2 |  1.64537  | 0.989032 |         2 | 9.563   |       36.004 |  1.86  | 12.026 | 13.883 | 22.12  | -1.25111   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z36.0_SFHx_hjv9BzLn                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z36.0_SFHx_hjv9BzLn                                                 |
| z        |   14   |     0.4 |  0      | SFHx  |         2 |  0.303591 | 0.153693 |         4 | 2.858   |       14.001 |  1.397 |  2.315 |  3.308 | 10.693 | -0.0864978 | nan              | noether   | /data/newolfe/sneos_runs_hydro/z14.0_SFHx_kn8wpRhu                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z14.0_SFHx_kn8wpRhu                                                 |
| z        |   32   |     0.4 |  0      | SFHx  |         2 |  1.29823  | 0.73983  |         4 | 9.521   |       32.003 |  1.609 | 10.408 | 12.203 | 19.8   | -0.648304  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z32.0_SFHx_gCUUakI2                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z32.0_SFHx_gCUUakI2                                                 |
| z        |   25   |     0.4 |  0      | SFHx  |         2 |  1.47239  | 0.870323 |         4 | 6.633   |       25.003 |  1.81  |  6.386 |  7.776 | 17.227 | -0.278908  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z25.0_SFHx_nE9aZh7c                                                       | /nucastro3/SNEOS/hydro/SFHx/z_series/z25.0_SFHx_nE9aZh7c                                                 |
| u        |   36   |     0.4 |  0      | BHBlp |         3 |  1.67683  | 1.06184  |         2 | 9.62    |       35.973 |  1.875 | 12.046 | 13.883 | 22.089 | -1.24516   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u36.0_BHBlp_Wp9PlySj                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u36.0_BHBlp_Wp9PlySj                                               |
| u        |   40   |     0.4 |  0      | BHBlp |         3 |  1.67115  | 1.05458  |         2 | 9.589   |       39.966 |  1.9   | 13.365 | 15.291 | 24.674 | -1.78966   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u40.0_BHBlp_shEmI7nY                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u40.0_BHBlp_shEmI7nY                                               |
| u        |   39   |     0.4 |  0      | BHBlp |         3 |  1.69882  | 1.07736  |         2 | 9.598   |       38.967 |  1.885 | 13.07  | 15.002 | 23.965 | -1.64245   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u39.0_BHBlp_Gcc9PfuN                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u39.0_BHBlp_Gcc9PfuN                                               |
| u        |   35   |     0.4 |  0      | BHBlp |         3 |  1.63039  | 1.02453  |         4 | 9.63    |       34.975 |  1.852 | 11.26  | 13.181 | 21.794 | -0.914411  | nan              | noether   | /data/newolfe/sneos_runs_hydro/u35.0_BHBlp_da6wwxCS                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u35.0_BHBlp_da6wwxCS                                               |
| u        |   37   |     0.4 |  0      | BHBlp |         3 |  1.72731  | 1.04621  |         2 | 9.617   |       36.973 |  1.866 | 11.935 | 13.893 | 23.079 | -1.21062   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u37.0_BHBlp_QVwsMX2D                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u37.0_BHBlp_QVwsMX2D                                               |
| u        |   38   |     0.4 |  0      | BHBlp |         3 |  1.714    | 1.08916  |         2 | 9.602   |       37.97  |  1.869 | 12.569 | 14.473 | 23.496 | -1.43384   | nan              | noether   | /data/newolfe/sneos_runs_hydro/u38.0_BHBlp_PrxJg1VX                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u38.0_BHBlp_PrxJg1VX                                               |
| u        |   34   |     0.4 |  0      | BHBlp |         3 |  1.64183  | 0.976438 |         2 | 9.608   |       33.978 |  1.828 | 10.643 | 12.453 | 21.525 | -0.7069    | nan              | noether   | /data/newolfe/sneos_runs_hydro/u34.0_BHBlp_lc28ezny                                                      | /nucastro3/SNEOS/hydro/BHBlp/u_series/u34.0_BHBlp_lc28ezny                                               |
| z        |   39   |     0.4 |  0      | TM1   |         4 |  1.7101   | 1.08318  |         2 | 9.567   |       39.004 |  1.885 | 13.398 | 16.022 | 22.982 | -1.80329   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z39.0_TM1_7uycpSrG                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z39.0_TM1_7uycpSrG                                                   |
| z        |   26   |     0.4 |  0      | TM1   |         4 |  1.25795  | 0.76341  |         2 | 7.117   |       26.003 |  1.651 |  6.709 |  8.293 | 17.71  | -0.28581   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z26.0_TM1_wwUHIl3H                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z26.0_TM1_wwUHIl3H                                                   |
| z        |   32   |     0.4 |  0      | TM1   |         4 |  1.2564   | 0.747694 |         3 | 9.505   |       32.003 |  1.609 | 10.408 | 12.203 | 19.8   | -0.650075  | 2.12535873246293 | noether   | /data/newolfe/sneos_runs_hydro/z32.0_TM1_tUjpY2CP                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z32.0_TM1_tUjpY2CP                                                   |
| z        |   24   |     0.4 |  0      | TM1   |         4 |  1.50395  | 0.869042 |         4 | 6.468   |       24.002 |  1.663 |  6.141 |  7.501 | 16.502 | -0.253778  | nan              | noether   | /data/newolfe/sneos_runs_hydro/z24.0_TM1_w6K0FlUp                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z24.0_TM1_w6K0FlUp                                                   |
| z        |   37   |     0.4 |  0      | TM1   |         4 |  1.62553  | 1.01812  |         4 | 9.585   |       37.004 |  1.851 | 12.217 | 13.623 | 23.381 | -1.32965   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z37.0_TM1_BosnZx0U                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z37.0_TM1_BosnZx0U                                                   |
| z        |   38   |     0.4 |  0      | TM1   |         4 |  1.68905  | 1.06672  |         2 | 9.56    |       38.004 |  1.854 | 12.731 | 15.162 | 22.842 | -1.52998   | nan              | noether   | /data/newolfe/sneos_runs_hydro/z38.0_TM1_qTqCfLX0                                                        | /nucastro3/SNEOS/hydro/TM1/z_series/z38.0_TM1_qTqCfLX0                                                   |
